Time	UTC	GPS_lat(deg)	GPS_long(deg)	GVF:omega	GVF:omega_d	GVF:t_norm	GVF:n_norm	GVF:error	GVF:phi	DATALINK_REPORT:downlink_ovrn	DATALINK_REPORT:uplink_rate	DATALINK_REPORT:downlink_rate	DATALINK_REPORT:downlink_nb_msgs	DATALINK_REPORT:uplink_nb_msgs	DATALINK_REPORT:uplink_lost_time	ENERGY:voltage	ENERGY:throttle	PPRZ_MODE:ap_mode	NAVIGATION:oval_count	NAVIGATION:circle_count	NAVIGATION:kill_auto_throttle	NAVIGATION:stage_time	NAVIGATION:block_time	NAVIGATION:flight_time	NAVIGATION:dist_home	NAVIGATION:dist_wp	NAVIGATION:pos_y	NAVIGATION:pos_x	NAVIGATION:cur_stage	NAVIGATION:cur_block	GPS:utm_north	GPS:utm_east	GPS:mode
138.413	10:58:28.413	37.300045113	-3.685771084	-0.100967	-0.121581	13.964835	0.897721	0.085009	0.085009	0	0	1087	0	32	1	12.6	58	2	0	0	0	86	86	115	397.8	0.	293.8	-268.2	2	6	412837861	43922299	3
138.663	10:58:28.663	37.300008403	-3.685759580	-0.10213	-0.122957	13.9723	0.827082	0.078069	0.078069	0	0	1087	0	32	1	12.6	58	2	0	0	0	86	86	115	397.8	0.	293.8	-268.2	2	6	412837453	43922398	3
138.913	10:58:28.913	37.299983744	-3.685752925	-0.102345	-0.12448	13.984704	0.752434	0.070783	0.070783	0	0	1087	0	32	1	12.6	58	2	0	0	0	86	86	115	397.8	0.	293.8	-268.2	2	6	412837179	43922455	3
139.163	10:58:29.163	37.299946568	-3.685744125	-0.10339	-0.125479	13.989235	0.702167	0.065903	0.065903	0	0	1087	0	32	1	12.6	58	2	0	0	0	87	87	116	385.5	0.	280.	-265.	2	6	412836766	43922530	3
139.413	10:58:29.413	37.299921628	-3.685739272	-0.106117	-0.126585	13.999802	0.650044	0.060867	0.060867	0	0	1087	0	32	1	12.6	58	2	0	0	0	87	87	116	385.5	0.	280.	-265.	2	6	412836489	43922571	3
139.663	10:58:29.663	37.299883985	-3.685733289	-0.105172	-0.127917	14.008227	0.585799	0.054691	0.054691	0	0	1087	0	32	1	12.6	58	2	0	0	0	87	87	116	385.5	0.	280.	-265.	2	6	412836071	43922621	3
139.913	10:58:29.913	37.299858853	-3.685730353	-0.107621	-0.128847	14.007747	0.538074	0.050127	0.050127	0	0	1087	0	32	1	12.6	57	2	0	0	0	87	87	116	385.5	0.	280.	-265.	2	6	412835792	43922645	3
140.163	10:58:30.163	37.299821013	-3.685727188	-0.110137	-0.129947	14.016605	0.487166	0.045279	0.045279	0	0	1087	0	32	1	12.6	57	2	0	0	0	88	88	117	374.5	0.	266.2	-263.4	2	6	412835372	43922670	3
140.413	10:58:30.413	37.299795691	-3.685726169	-0.107535	-0.130864	14.026113	0.446154	0.04139	0.04139	0	0	1087	0	32	1	12.6	57	2	0	0	0	88	88	117	374.5	0.	266.2	-263.4	2	6	412835091	43922677	3
140.663	10:58:30.663	37.299757833	-3.685726051	-0.093916	-0.134699	0.020361	0.000163	0.036395	0.036395	0	0	1087	0	32	1	12.6	57	2	0	0	0	0	0	118	370.3	0.	260.5	-263.2	0	5	412834671	43922675	3
140.913	10:58:30.913	37.299732409	-3.685726948	-0.093089	-0.135014	0.020326	0.000147	0.032828	0.032828	0	0	1087	0	32	1	12.6	57	2	0	0	0	0	0	118	370.3	0.	260.5	-263.2	0	5	412834389	43922665	3
141.163	10:58:31.163	37.299694535	-3.685729764	-0.098406	-0.13567	0.020287	0.000129	0.028879	0.028879	0	0	1087	0	32	1	12.6	57	2	0	0	0	1	1	118	364.6	0.	252.	-263.5	2	5	412833969	43922637	3
141.413	10:58:31.413	37.299669370	-3.685732582	-0.108273	-0.136791	0.020244	0.000109	0.024527	0.024527	0	0	1099	0	34	1	12.6	57	2	0	0	0	1	1	118	364.6	0.	252.	-263.5	2	5	412833690	43922610	3
141.663	10:58:31.663	37.299631570	-3.685738219	-0.108576	-0.137016	0.020221	9.9e-05	0.022202	0.022202	0	0	1099	0	34	1	12.6	57	2	0	0	0	1	1	118	364.6	0.	252.	-263.5	2	5	412833271	43922557	3
141.913	10:58:31.913	37.299606394	-3.685742955	-0.111783	-0.137496	0.020198	8.9e-05	0.019926	0.019926	0	0	1099	0	34	1	12.6	57	2	0	0	0	1	1	118	364.6	0.	252.	-263.5	2	5	412832992	43922513	3
142.163	10:58:32.163	37.299569027	-3.685751529	-0.116366	-0.138092	0.020167	7.4e-05	0.016748	0.016748	0	0	1099	0	34	1	12.6	57	2	0	0	0	2	2	119	356.4	0.	238.	-265.4	2	5	412832578	43922434	3
142.413	10:58:32.413	37.299544110	-3.685758186	-0.120545	-0.138541	0.020154	6.9e-05	0.015468	0.015468	0	0	1099	0	34	1	12.6	57	2	0	0	0	2	2	119	356.4	0.	238.	-265.4	2	5	412832302	43922373	3
142.663	10:58:32.663	37.299507086	-3.685769810	-0.119212	-0.138802	0.020128	5.7e-05	0.012849	0.012849	0	0	1099	0	34	1	12.6	57	2	0	0	0	2	2	119	356.4	0.	238.	-265.4	2	5	412831892	43922267	3
142.913	10:58:32.913	37.299482698	-3.685778615	-0.119745	-0.139052	0.020111	4.9e-05	0.011107	0.011107	0	0	1099	0	34	1	12.6	57	2	0	0	0	2	2	119	356.4	0.	238.	-265.4	2	5	412831622	43922187	3
143.163	10:58:33.163	37.299446287	-3.685793403	0.991582	0.090484	0.052141	0.051679	4.505247	4.505247	0	0	1099	0	34	1	12.6	57	2	0	0	0	0	0	120	350.3	0.	224.5	-269.	0	4	412831219	43922053	3
143.413	10:58:33.413	37.299422338	-3.685804131	0.972335	0.089217	0.051822	0.0506	4.438242	4.438242	0	0	1099	0	34	1	12.6	57	2	0	0	0	0	0	120	350.3	0.	224.5	-269.	0	4	412830954	43921956	3
143.663	10:58:33.663	37.299386369	-3.685820278	0.97306	0.089918	0.051596	0.049842	4.390916	4.390916	0	0	1099	0	34	1	12.6	57	2	0	0	0	0	0	120	350.3	0.	224.5	-269.	0	4	412830556	43921810	3
143.913	10:58:33.913	37.299362156	-3.685829987	0.985094	0.091948	0.051373	0.049101	4.344376	4.344376	0	0	1099	0	34	1	12.6	57	2	0	0	0	0	0	120	350.3	0.	224.5	-269.	0	4	412830288	43921722	3
144.163	10:58:34.163	37.299325043	-3.685841497	1.017441	0.096785	0.051042	0.048013	4.275696	4.275696	0	0	1099	0	34	1	12.6	57	2	0	0	0	1	1	121	345.5	0.	211.2	-273.5	2	4	412829877	43921617	3
144.413	10:58:34.413	37.299299864	-3.685846684	1.048173	0.101922	0.05054	0.046393	4.172472	4.172472	0	0	1099	0	34	1	12.6	58	2	0	0	0	1	1	121	345.5	0.	211.2	-273.5	2	4	412829598	43921569	3
144.663	10:58:34.663	37.299261535	-3.685850285	1.066765	0.105201	0.050197	0.045304	4.10242	4.10242	0	0	1099	0	34	1	12.6	58	2	0	0	0	1	1	121	345.5	0.	211.2	-273.5	2	4	412829173	43921534	3
144.913	10:58:34.913	37.299235847	-3.685849939	1.082892	0.108232	0.049828	0.044152	4.027678	4.027678	0	0	1099	0	34	1	12.6	58	2	0	0	0	1	1	121	345.5	0.	211.2	-273.5	2	4	412828888	43921535	3
145.163	10:58:35.163	37.299197659	-3.685844741	1.10183	0.112306	0.049192	0.042208	3.900114	3.900114	0	0	1099	0	34	1	12.6	58	2	0	0	0	2	2	122	337.7	0.	197.	-274.4	2	4	412828464	43921578	3
145.413	10:58:35.413	37.299172458	-3.685838193	1.110362	0.114522	0.04872	0.040801	3.806602	3.806602	0	0	1099	0	34	1	12.6	58	2	0	0	0	2	2	122	337.7	0.	197.	-274.4	2	4	412828184	43921634	3
145.663	10:58:35.663	37.299135674	-3.685823981	1.117107	0.117187	0.04792	0.038481	3.650114	3.650114	0	0	1099	0	34	1	12.6	58	2	0	0	0	2	2	122	337.7	0.	197.	-274.4	2	4	412827775	43921757	3
145.913	10:58:35.913	37.299111949	-3.685811693	1.116227	0.118625	0.047099	0.036184	3.492039	3.492039	0	0	1099	0	34	1	12.6	58	2	0	0	0	2	2	122	337.7	0.	197.	-274.4	2	4	412827511	43921864	3
146.163	10:58:36.163	37.299077918	-3.685789043	1.111623	0.118958	0.046471	0.034486	3.373173	3.373173	0	0	1099	0	34	1	12.6	58	2	0	0	0	3	3	123	326.5	0.	183.8	-270.1	2	4	412827132	43922062	3
146.413	10:58:36.413	37.299056658	-3.685771249	1.103393	0.11868	0.045843	0.032837	3.255793	3.255793	0	0	1082	0	36	1	12.6	58	2	0	0	0	3	3	123	326.5	0.	183.8	-270.1	2	4	412826895	43922218	3
146.663	10:58:36.663	37.299026910	-3.685740627	1.083178	0.116632	0.044873	0.03038	3.077446	3.077446	0	0	1082	0	36	1	12.6	58	2	0	0	0	3	3	123	326.5	0.	183.8	-270.1	2	4	412826563	43922487	3
146.913	10:58:36.913	37.299008834	-3.685717897	1.05298	0.112652	0.043894	0.028019	2.901516	2.901516	0	0	1082	0	36	1	12.6	58	2	0	0	0	3	3	123	326.5	0.	183.8	-270.1	2	4	412826361	43922687	3
147.163	10:58:37.163	37.298984532	-3.685680668	1.028103	0.108895	0.043173	0.026352	2.774423	2.774423	0	0	1082	0	36	1	12.6	58	2	0	0	0	4	4	124	312.8	0.	172.8	-261.	2	4	412826089	43923015	3
147.413	10:58:37.413	37.298970536	-3.685653800	0.997636	0.103978	0.042482	0.02481	2.654562	2.654562	0	0	1082	0	36	1	12.6	58	2	0	0	0	4	4	124	312.8	0.	172.8	-261.	2	4	412825932	43923252	3
147.663	10:58:37.663	37.298952935	-3.685611215	0.941829	0.094457	0.041433	0.022572	2.476259	2.476259	0	0	1082	0	36	1	12.6	58	2	0	0	0	4	4	124	312.8	0.	172.8	-261.	2	4	412825734	43923628	3
147.913	10:58:37.913	37.298943553	-3.685581456	0.872632	0.082179	0.040392	0.020473	2.303855	2.303855	0	0	1082	0	36	1	12.6	58	2	0	0	0	4	4	124	312.8	0.	172.8	-261.	2	4	412825628	43923891	3
148.163	10:58:38.163	37.298933456	-3.685535103	0.81872	0.072449	0.039705	0.01915	2.192327	2.192327	0	0	1082	0	36	1	12.6	58	2	0	0	0	6	6	125	298.7	0.	166.2	-248.4	2	4	412825513	43924301	3
148.413	10:58:38.413	37.298929222	-3.685503472	0.756303	0.061326	0.039062	0.017959	2.089811	2.089811	0	0	1082	0	36	1	12.6	58	2	0	0	0	6	6	125	298.7	0.	166.2	-248.4	2	4	412825464	43924581	3
148.663	10:58:38.663	37.298927247	-3.685455388	0.652795	0.042863	0.038103	0.016262	1.939929	1.939929	0	0	1082	0	36	1	12.6	58	2	0	0	0	6	6	125	298.7	0.	166.2	-248.4	2	4	412825439	43925007	3
148.913	10:58:38.913	37.298928514	-3.685423469	0.575587	0.029352	0.037502	0.015247	1.847965	1.847965	0	0	1082	0	36	1	12.6	59	2	0	0	0	6	6	125	298.7	0.	166.2	-248.4	2	4	412825451	43925290	3
149.163	10:58:39.163	37.298934829	-3.685375799	0.445999	0.007423	0.036652	0.013872	1.720317	1.720317	0	0	1082	0	36	1	12.6	59	2	0	0	0	7	7	126	287.	0.	166.	-234.3	2	4	412825518	43925713	3
149.413	10:58:39.413	37.298941588	-3.685344832	0.300272	-0.015669	0.035936	0.012768	1.615016	1.615016	0	0	1082	0	36	1	12.6	59	2	0	0	0	7	7	126	287.	0.	166.	-234.3	2	4	412825591	43925988	3
149.663	10:58:39.663	37.298956000	-3.685299943	0.195784	-0.031131	0.035549	0.012193	1.559033	1.559033	0	0	1082	0	36	1	12.6	59	2	0	0	0	7	7	126	287.	0.	166.	-234.3	2	4	412825748	43926387	3
149.913	10:58:39.913	37.298968154	-3.685271281	0.093448	-0.045574	0.035226	0.011723	1.512741	1.512741	0	0	1082	0	36	1	12.6	59	2	0	0	0	7	7	126	287.	0.	166.	-234.3	2	4	412825881	43926642	3
150.163	10:58:40.163	37.298989212	-3.685230627	-0.030992	-0.062907	0.034764	0.011068	1.447215	1.447215	0	0	1082	0	36	1	12.6	59	2	0	0	0	8	8	127	279.6	0.	171.2	-221.2	2	4	412826112	43927004	3
150.413	10:58:40.413	37.299004686	-3.685204591	-0.118081	-0.074293	0.034473	0.010667	1.406482	1.406482	0	0	1082	0	36	1	12.6	59	2	0	0	0	8	8	127	279.6	0.	171.2	-221.2	2	4	412826282	43927236	3
150.663	10:58:40.663	37.299029152	-3.685166789	-0.151189	-0.078896	0.034293	0.010421	1.38136	1.38136	0	0	1082	0	36	1	12.6	59	2	0	0	0	8	8	127	279.6	0.	171.2	-221.2	2	4	412826551	43927573	3
150.913	10:58:40.913	37.299045521	-3.685141889	-0.169635	-0.081721	0.034126	0.010197	1.358244	1.358244	0	0	1082	0	36	1	12.6	59	2	0	0	0	8	8	127	279.6	0.	171.2	-221.2	2	4	412826731	43927795	3
151.163	10:58:41.163	37.299069897	-3.685104086	-0.179456	-0.083788	0.033927	0.009934	1.330901	1.330901	0	0	1082	0	36	1	12.6	59	2	0	0	0	9	9	128	276.4	0.	180.	-209.8	2	4	412826999	43928132	3
151.413	10:58:41.413	37.299085728	-3.685078617	-0.174263	-0.084146	0.03375	0.009702	1.306632	1.306632	0	0	1086	0	37	1	12.6	59	2	0	0	0	9	9	128	276.4	0.	180.	-209.8	2	4	412827173	43928359	3
151.663	10:58:41.663	37.299108488	-3.685039671	-0.165025	-0.084055	0.033587	0.00949	1.284322	1.284322	0	0	1086	0	37	1	12.6	59	2	0	0	0	9	9	128	276.4	0.	180.	-209.8	2	4	412827423	43928706	3
151.913	10:58:41.913	37.299123154	-3.685013176	-0.154037	-0.083806	0.03342	0.009276	1.261667	1.261667	0	0	1086	0	37	1	12.6	59	2	0	0	0	9	9	128	276.4	0.	180.	-209.8	2	4	412827584	43928942	3
152.163	10:58:42.163	37.299143760	-3.684972518	-0.139327	-0.083464	0.033198	0.008996	1.231763	1.231763	0	0	1086	0	37	1	12.6	58	2	0	0	0	10	10	129	273.5	0.	188.5	-198.2	2	4	412827810	43929304	3
152.413	10:58:42.413	37.299156900	-3.684944881	-0.128142	-0.083357	0.032993	0.008741	1.204243	1.204243	0	0	1086	0	37	1	12.6	58	2	0	0	0	10	10	129	273.5	0.	188.5	-198.2	2	4	412827954	43929550	3
152.663	10:58:42.663	37.299175441	-3.684902963	-0.120344	-0.083539	0.032816	0.008524	1.18065	1.18065	0	0	1086	0	37	1	12.6	58	2	0	0	0	10	10	129	273.5	0.	188.5	-198.2	2	4	412828157	43929923	3
152.913	10:58:42.913	37.299187233	-3.684874523	-0.117894	-0.08383	0.032705	0.00839	1.166002	1.166002	0	0	1086	0	37	1	12.6	58	2	0	0	0	10	10	129	273.5	0.	188.5	-198.2	2	4	412828286	43930176	3
153.163	10:58:43.163	37.299203888	-3.684831347	-0.11233	-0.084636	0.032457	0.008091	1.13319	1.13319	0	0	1086	0	37	1	12.6	58	2	0	0	0	12	12	130	269.5	0.	195.2	-185.7	2	4	412828468	43930560	3
153.413	10:58:43.413	37.299214422	-3.684802332	-0.108569	-0.085256	0.032275	0.007877	1.10942	1.10942	0	0	1086	0	37	1	12.6	58	2	0	0	0	12	12	130	269.5	0.	195.2	-185.7	2	4	412828583	43930818	3
153.663	10:58:43.663	37.299229369	-3.684758351	-0.106351	-0.086469	0.032015	0.007576	1.075569	1.075569	0	0	1086	0	37	1	12.6	58	2	0	0	0	12	12	130	269.5	0.	195.2	-185.7	2	4	412828746	43931209	3
153.913	10:58:43.913	37.299238733	-3.684728874	-0.108022	-0.087582	0.031839	0.007374	1.052804	1.052804	0	0	1086	0	37	1	12.6	58	2	0	0	0	12	12	130	269.5	0.	195.2	-185.7	2	4	412828848	43931471	3
154.163	10:58:44.163	37.299252062	-3.684684088	-0.108875	-0.088464	0.031702	0.00722	1.035142	1.035142	0	0	1086	0	37	1	12.6	58	2	0	0	0	13	13	131	264.6	0.	200.5	-172.6	2	4	412828993	43931869	3
154.413	10:58:44.413	37.299260347	-3.684654262	-0.109864	-0.089246	0.031576	0.007078	1.018974	1.018974	0	0	1086	0	37	1	12.6	57	2	0	0	0	13	13	131	264.6	0.	200.5	-172.6	2	4	412829083	43932134	3
154.663	10:58:44.663	37.299272057	-3.684608898	-0.110392	-0.090486	0.031365	0.006846	0.992074	0.992074	0	0	1086	0	37	1	12.6	57	2	0	0	0	13	13	131	264.6	0.	200.5	-172.6	2	4	412829210	43932537	3
154.913	10:58:44.913	37.299279173	-3.684578610	-0.106445	-0.091752	0.031072	0.006529	0.955135	0.955135	0	0	1086	0	37	1	12.6	57	2	0	0	0	13	13	131	264.6	0.	200.5	-172.6	2	4	412829287	43932806	3
155.163	10:58:45.163	37.299288992	-3.684532890	-0.109151	-0.092398	0.031003	0.006455	0.946409	0.946409	0	0	1086	0	37	1	12.6	57	2	0	0	0	14	14	132	259.5	0.	204.8	-159.2	2	4	412829393	43933212	3
155.413	10:58:45.413	37.299295029	-3.684502142	-0.109505	-0.093014	0.030894	0.006339	0.932683	0.932683	0	0	1086	0	37	1	12.6	57	2	0	0	0	14	14	132	259.5	0.	204.8	-159.2	2	4	412829458	43933485	3
155.663	10:58:45.663	37.299303138	-3.684455954	-0.105652	-0.094263	0.030611	0.006044	0.897452	0.897452	0	0	1086	0	37	1	12.6	57	2	0	0	0	14	14	132	259.5	0.	204.8	-159.2	2	4	412829545	43933895	3
155.913	10:58:45.913	37.299307914	-3.684425082	-0.107325	-0.095221	0.030476	0.005905	0.880768	0.880768	0	0	1086	0	37	1	12.6	57	2	0	0	0	14	14	132	259.5	0.	204.8	-159.2	2	4	412829596	43934169	3
156.163	10:58:46.163	37.299314133	-3.684378426	-0.107304	-0.095801	0.030367	0.005794	0.867321	0.867321	0	0	1086	0	37	1	12.6	57	2	0	0	0	15	15	133	253.4	0.	207.2	-145.6	2	4	412829662	43934583	3
156.413	10:58:46.413	37.299317648	-3.684347203	-0.105024	-0.09646	0.030214	0.005641	0.848591	0.848591	0	0	1086	0	37	1	12.6	57	2	0	0	0	15	15	133	253.4	0.	207.2	-145.6	2	4	412829699	43934860	3
156.663	10:58:46.663	37.299321885	-3.684300417	-0.103191	-0.097683	0.029981	0.00541	0.820164	0.820164	0	0	1082	0	38	1	12.6	57	2	0	0	0	15	15	133	253.4	0.	207.2	-145.6	2	4	412829743	43935275	3
156.913	10:58:46.913	37.299324229	-3.684269071	-0.101133	-0.098689	0.029781	0.005215	0.796016	0.796016	0	0	1082	0	38	1	12.6	57	2	0	0	0	15	15	133	253.4	0.	207.2	-145.6	2	4	412829767	43935553	3
157.163	10:58:47.163	37.299326665	-3.684222042	-0.103995	-0.09914	0.029747	0.005183	0.791904	0.791904	0	0	1082	0	38	1	12.6	57	2	0	0	0	16	16	134	247.2	0.	209.	-131.7	2	4	412829791	43935970	3
157.413	10:58:47.413	37.299327567	-3.684190683	-0.102956	-0.099842	0.029608	0.00505	0.775201	0.775201	0	0	1082	0	38	1	12.6	57	2	0	0	0	16	16	134	247.2	0.	209.	-131.7	2	4	412829799	43936248	3
157.663	10:58:47.663	37.299327929	-3.684143636	-0.102758	-0.100917	0.029429	0.00488	0.753801	0.753801	0	0	1082	0	38	1	12.6	57	2	0	0	0	16	16	134	247.2	0.	209.	-131.7	2	4	412829800	43936665	3
157.913	10:58:47.913	37.299327569	-3.684112378	-0.10334	-0.101573	0.029328	0.004786	0.74174	0.74174	0	0	1082	0	38	1	12.6	57	2	0	0	0	16	16	134	247.2	0.	209.	-131.7	2	4	412829794	43936942	3
158.163	10:58:48.163	37.299326038	-3.684065314	-0.101071	-0.102815	0.029085	0.004562	0.712991	0.712991	0	0	1082	0	38	1	12.6	57	2	0	0	0	18	18	135	240.1	0.	209.	-117.8	2	4	412829774	43937359	3
158.413	10:58:48.413	37.299324325	-3.684034157	-0.101258	-0.103705	0.028939	0.00443	0.69584	0.69584	0	0	1082	0	38	1	12.6	57	2	0	0	0	18	18	135	240.1	0.	209.	-117.8	2	4	412829753	43937635	3
158.663	10:58:48.663	37.299320720	-3.683987299	-0.101012	-0.104306	0.028841	0.004342	0.684346	0.684346	0	0	1082	0	38	1	12.6	56	2	0	0	0	18	18	135	240.1	0.	209.	-117.8	2	4	412829710	43938050	3
158.913	10:58:48.913	37.299317745	-3.683956243	-0.101437	-0.104849	0.028758	0.004269	0.674719	0.674719	0	0	1082	0	38	1	12.6	56	2	0	0	0	18	18	135	240.1	0.	209.	-117.8	2	4	412829675	43938325	3
159.163	10:58:49.163	37.299312154	-3.683909819	-0.101341	-0.105997	0.028572	0.004106	0.653134	0.653134	0	0	1082	0	38	1	12.6	56	2	0	0	0	19	19	136	232.1	0.	207.2	-104.	2	4	412829610	43938736	3
159.413	10:58:49.413	37.299307735	-3.683879089	-0.100764	-0.106853	0.028422	0.003976	0.635797	0.635797	0	0	1082	0	38	1	12.6	56	2	0	0	0	19	19	136	232.1	0.	207.2	-104.	2	4	412829559	43939008	3
159.663	10:58:49.663	37.299300249	-3.683832986	-0.101167	-0.107427	0.028342	0.003907	0.626602	0.626602	0	0	1082	0	38	1	12.6	56	2	0	0	0	19	19	136	232.1	0.	207.2	-104.	2	4	412829473	43939416	3
159.913	10:58:49.913	37.299294386	-3.683802581	-0.100537	-0.108182	0.028216	0.0038	0.612179	0.612179	0	0	1082	0	38	1	12.6	56	2	0	0	0	19	19	136	232.1	0.	207.2	-104.	2	4	412829406	43939685	3
160.163	10:58:50.163	37.299284912	-3.683757363	-0.100169	-0.108903	0.028087	0.003692	0.597506	0.597506	0	0	1082	0	38	1	12.6	56	2	0	0	0	20	20	137	223.9	0.	204.5	-90.5	2	4	412829298	43940085	3
160.413	10:58:50.413	37.299277785	-3.683727285	-0.100578	-0.109954	0.027933	0.003564	0.579993	0.579993	0	0	1082	0	38	1	12.6	56	2	0	0	0	20	20	137	223.9	0.	204.5	-90.5	2	4	412829217	43940351	3
160.663	10:58:50.663	37.299266234	-3.683682725	-0.100676	-0.110369	0.02787	0.003512	0.572857	0.572857	0	0	1082	0	38	1	12.6	56	2	0	0	0	20	20	137	223.9	0.	204.5	-90.5	2	4	412829086	43940745	3
160.913	10:58:50.913	37.299257841	-3.683653313	-0.100656	-0.111029	0.027761	0.003424	0.560591	0.560591	0	0	1082	0	38	1	12.6	56	2	0	0	0	20	20	137	223.9	0.	204.5	-90.5	2	4	412828991	43941005	3
161.163	10:58:51.163	37.299244212	-3.683609637	-0.100462	-0.112275	0.027568	0.003269	0.538989	0.538989	0	0	1082	0	38	1	12.6	56	2	0	0	0	21	21	138	214.8	0.	200.	-77.4	2	4	412828837	43941391	3
161.413	10:58:51.413	37.299234553	-3.683580890	-0.100698	-0.112937	0.027469	0.00319	0.527914	0.527914	0	0	1082	0	38	1	12.6	56	2	0	0	0	21	21	138	214.8	0.	200.	-77.4	2	4	412828728	43941645	3
161.663	10:58:51.663	37.299218935	-3.683538211	-0.100694	-0.113588	0.027364	0.003108	0.516242	0.516242	0	0	1083	0	39	1	12.6	56	2	0	0	0	21	21	138	214.8	0.	200.	-77.4	2	4	412828552	43942022	3
161.913	10:58:51.913	37.299207920	-3.683510242	-0.100929	-0.11422	0.027268	0.003034	0.505674	0.505674	0	0	1083	0	39	1	12.6	56	2	0	0	0	21	21	138	214.8	0.	200.	-77.4	2	4	412828428	43942269	3
162.163	10:58:52.163	37.299190402	-3.683468787	-0.101485	-0.115225	0.02713	0.002927	0.490463	0.490463	0	0	1083	0	39	1	12.6	56	2	0	0	0	22	22	139	204.9	0.	194.	-64.8	2	4	412828231	43942635	3
162.413	10:58:52.413	37.299178120	-3.683441484	-0.101511	-0.115611	0.02707	0.002882	0.483915	0.483915	0	0	1083	0	39	1	12.6	56	2	0	0	0	22	22	139	204.9	0.	194.	-64.8	2	4	412828093	43942876	3
162.663	10:58:52.663	37.299158701	-3.683401592	-0.101658	-0.116618	0.026924	0.002772	0.467933	0.467933	0	0	1083	0	39	1	12.6	56	2	0	0	0	22	22	139	204.9	0.	194.	-64.8	2	4	412827875	43943228	3
162.913	10:58:52.913	37.299145242	-3.683375180	-0.102045	-0.1174	0.02681	0.002687	0.455502	0.455502	0	0	1083	0	39	1	12.6	56	2	0	0	0	22	22	139	204.9	0.	194.	-64.8	2	4	412827724	43943461	3
163.163	10:58:53.163	37.299123922	-3.683336625	-0.101954	-0.117796	0.026748	0.002641	0.448747	0.448747	0	0	1083	0	39	1	12.6	56	2	0	0	0	24	24	140	194.3	0.	186.5	-53.1	2	4	412827485	43943801	3
163.413	10:58:53.413	37.299109104	-3.683311442	-0.102665	-0.118568	0.026649	0.002568	0.438053	0.438053	0	0	1083	0	39	1	12.6	56	2	0	0	0	24	24	140	194.3	0.	186.5	-53.1	2	4	412827319	43944023	3
163.663	10:58:53.663	37.299086152	-3.683274564	-0.102998	-0.119352	0.02654	0.002489	0.426319	0.426319	0	0	1083	0	39	1	12.6	56	2	0	0	0	24	24	140	194.3	0.	186.5	-53.1	2	4	412827062	43944348	3
163.913	10:58:53.913	37.299070157	-3.683250387	-0.103769	-0.120681	0.026359	0.00236	0.406914	0.406914	0	0	1083	0	39	1	12.6	56	2	0	0	0	24	24	140	194.3	0.	186.5	-53.1	2	4	412826883	43944561	3
164.163	10:58:54.163	37.299045302	-3.683215184	-0.104023	-0.121105	0.02631	0.002325	0.401698	0.401698	0	0	1083	0	39	1	12.6	56	2	0	0	0	25	25	141	183.4	0.	178.	-42.3	2	4	412826605	43944871	3
164.413	10:58:54.413	37.299028216	-3.683192463	-0.104386	-0.121802	0.026215	0.002259	0.391633	0.391633	0	0	1083	0	39	1	12.6	56	2	0	0	0	25	25	141	183.4	0.	178.	-42.3	2	4	412826414	43945071	3
164.663	10:58:54.663	37.299001727	-3.683159277	-0.1044	-0.122686	0.026093	0.002174	0.378659	0.378659	0	0	1083	0	39	1	12.6	56	2	0	0	0	25	25	141	183.4	0.	178.	-42.3	2	4	412826118	43945363	3
164.913	10:58:54.913	37.298983553	-3.683137788	-0.104418	-0.123041	0.026046	0.002141	0.3737	0.3737	0	0	1083	0	39	1	12.6	56	2	0	0	0	25	25	141	183.4	0.	178.	-42.3	2	4	412825915	43945552	3
165.163	10:58:55.163	37.298955430	-3.683106505	-0.10527	-0.123921	0.025946	0.002073	0.36323	0.36323	0	0	1083	0	39	1	12.6	56	2	0	0	0	26	26	142	171.6	0.	168.	-32.6	2	4	412825601	43945827	3
165.413	10:58:55.413	37.298936166	-3.683086585	-0.106045	-0.12467	0.025849	0.002008	0.353094	0.353094	0	0	1083	0	39	1	12.6	56	2	0	0	0	26	26	142	171.6	0.	168.	-32.6	2	4	412825386	43946002	3
165.663	10:58:55.663	37.298906407	-3.683057544	-0.106265	-0.125385	0.025757	0.001946	0.343468	0.343468	0	0	1083	0	39	1	12.6	56	2	0	0	0	26	26	142	171.6	0.	168.	-32.6	2	4	412825054	43946257	3
165.913	10:58:55.913	37.298886234	-3.683038970	-0.107467	-0.126392	0.025642	0.00187	0.331488	0.331488	0	0	1083	0	39	1	12.6	56	2	0	0	0	26	26	142	171.6	0.	168.	-32.6	2	4	412824829	43946420	3
166.163	10:58:56.163	37.298855110	-3.683012287	-0.108083	-0.12695	0.02559	0.001836	0.326068	0.326068	0	0	1083	0	39	1	12.6	56	2	0	0	0	27	27	143	159.4	0.	157.	-24.2	2	4	412824482	43946654	3
166.413	10:58:56.413	37.298833935	-3.682995396	-0.107302	-0.127284	0.025531	0.001797	0.319951	0.319951	0	0	1083	0	39	1	12.6	56	2	0	0	0	27	27	143	159.4	0.	157.	-24.2	2	4	412824246	43946802	3
166.663	10:58:56.663	37.298801444	-3.682971295	-0.108982	-0.128391	0.025415	0.001722	0.307991	0.307991	0	0	1083	0	39	1	12.6	56	2	0	0	0	27	27	143	159.4	0.	157.	-24.2	2	4	412823884	43947013	3
